0,0,0
8.82160000000159e-05,-0.0009117500000001,0.000554588000000411
0.000561646000000013,-0.000897549999999969,3.79100000000854e-05
0.000872730000000002,-0.00093175800000006,0.000209544000000506
0.000703032000000034,-0.00060536000000011,0.000188711999999924
0.000748934000000021,-0.000807954000000055,-0.000112293999999569
0.00119192200000001,-0.000727288000000104,-0.000859999999999417
0.00103080400000002,-0.00194743600000008,-0.00170937399999938
0.001097772,-0.00117361599999993,-0.00267133199999936
0.00069480600000002,-0.00149704000000012,-0.00296875199999969
0.000118950000000007,0.000388453999999983,-0.0045255239999995
-0.000428395999999998,-0.000233212000000038,-0.00552032800000024
-0.000897361999999985,0.0014341140000001,-0.00561578200000001
-0.000865933999999999,0.00061712199999997,-0.00688566199999929
-0.00128149,0.00284240800000002,-0.00824826599999939
-0.00233713199999999,0.00363026,-0.00838988599999935
-0.00203142999999999,0.00225053999999997,-0.00881990599999982
-0.00362394599999999,0.00209121600000006,-0.00860502799999985
-0.00354816599999999,0.00362080799999998,-0.00967411399999918
-0.00499965200000002,0.00353873399999993,-0.00987902200000024
-0.00499857799999998,0.00300940799999999,-0.0105556579999995
-0.00503844799999999,0.00368511399999999,-0.0094384699999992
-0.00439940599999998,0.00338044799999998,-0.00953862399999972
-0.00604750199999998,0.00229390999999995,-0.00959263199999993
-0.00535308599999999,0.00274286999999995,-0.0105884980000002
-0.00458288199999997,0.00348991599999987,-0.010751478
-0.00471401599999997,0.00351266599999989,-0.0106164039999999
-0.00428122799999998,0.0034237299999999,-0.0108815940000002
-0.00433096999999998,0.00324931799999995,-0.0120503659999995
-0.00435677199999998,0.00320868399999996,-0.0120364159999995
-0.003976484,0.00359723399999989,-0.0126767600000002
-0.00221126599999999,0.00282970199999999,-0.0127187439999998
-0.00287899200000001,0.00124516399999997,-0.0129820580000004
-0.003294662,0.00272315000000001,-0.0133828899999999
-0.003848316,0.000847715999999943,-0.0139596719999999
-0.004624854,0.002502118,-0.0145447019999998
-0.00641487,0.0010178039999999,-0.0164396000000004
-0.0108227,0.00146747600000013,-0.0150969280000002
-0.011215234,0.00105623200000005,-0.0152077840000002
-0.01152963,0.00136564,-0.0152644319999995
-0.011932394,0.000933065999999927,-0.0152088099999994
-0.013552062,-0.00080968000000009,-0.0145140019999994
-0.014148622,-0.000495712000000093,-0.0146920819999994
-0.014572576,-9.29740000000234e-05,-0.0129919159999998
-0.017141238,-5.46619999999831e-05,-0.0124216739999996
-0.018543064,0.00113490999999999,-0.0124776579999994
-0.022070902,-0.000675399999999993,-0.0117692040000006
-0.024504564,-0.000220332000000045,-0.0100749299999996
-0.028550608,-0.0016041160000001,-0.00780187200000038
-0.030059792,-0.00068073800000007,-0.00734049000000025
-0.029453966,0.003308494,-0.00625311200000001
-0.023751938,0.00291647199999995,-0.011595764
-0.019538156,0.00270856399999997,-0.0126870280000002
0.000277960000000008,0.00550929999999994,-0.0162544120000003
